"","hour","day","month","year","mw"
"40134",6,30,7,2020,3938.028
"40135",7,30,7,2020,4152.138
"40136",8,30,7,2020,4422.849
"40137",9,30,7,2020,4734.966
"40138",10,30,7,2020,5124.91
"40139",11,30,7,2020,5478.639
"40140",12,30,7,2020,5734.762
"40141",13,30,7,2020,5761.048
"40142",14,30,7,2020,5636.563
"40143",15,30,7,2020,5556.812
"40144",16,30,7,2020,5480.324
"40145",17,30,7,2020,5376.901
"40146",18,30,7,2020,5251.334
"40147",19,30,7,2020,5092.987
"40148",20,30,7,2020,4977.265
"40149",21,30,7,2020,4799.295
"40150",22,30,7,2020,4567.613
"40151",23,30,7,2020,4298.259
"40152",0,31,7,2020,4073.081
"40153",1,31,7,2020,3901.652
"40154",2,31,7,2020,3783.624
"40155",3,31,7,2020,3736.603
"40156",4,31,7,2020,3749.462
"40157",5,31,7,2020,3801.194
"40158",6,31,7,2020,4000.4
"40159",7,31,7,2020,4142.573
"40160",8,31,7,2020,4336.606
"40161",9,31,7,2020,4483.453
"40162",10,31,7,2020,4622.071
"40163",11,31,7,2020,4860.088
"40164",12,31,7,2020,5131.599
"40165",13,31,7,2020,5319.189
"40166",14,31,7,2020,5434.608
"40167",15,31,7,2020,5534.192
"40168",16,31,7,2020,5527.886
"40169",17,31,7,2020,5530.438
"40170",18,31,7,2020,5463.999
"40171",19,31,7,2020,5269.009
"40172",20,31,7,2020,5067.929
"40173",21,31,7,2020,4902.685
"40174",22,31,7,2020,4566.485
"40175",23,31,7,2020,4205.523
"40176",0,1,8,2020,3933.001
"40177",1,1,8,2020,3732.477
"40178",2,1,8,2020,3602.251
"40179",3,1,8,2020,3530.506
"40180",4,1,8,2020,3476.214
"40181",5,1,8,2020,3490.552
"40182",6,1,8,2020,3529.466
"40183",7,1,8,2020,3590.64
"40184",8,1,8,2020,3795.048
"40185",9,1,8,2020,4049.215
"40186",10,1,8,2020,4365.433
"40187",11,1,8,2020,4672.445
"40188",12,1,8,2020,4953.536
"40189",13,1,8,2020,5169.392
"40190",14,1,8,2020,5321.775
"40191",15,1,8,2020,5411.946
"40192",16,1,8,2020,5522.619
"40193",17,1,8,2020,5569.323
"40194",18,1,8,2020,5447.132
"40195",19,1,8,2020,5213.061
"40196",20,1,8,2020,4975.47
"40197",21,1,8,2020,4805.635
"40198",22,1,8,2020,4529.78
"40199",23,1,8,2020,4210.147
"40200",0,2,8,2020,3945.31
"40201",1,2,8,2020,3729.109
"40202",2,2,8,2020,3580.739
"40203",3,2,8,2020,3488.074
"40204",4,2,8,2020,3401.613
"40205",5,2,8,2020,3389.873
"40206",6,2,8,2020,3387.258
"40207",7,2,8,2020,3462.903
"40208",8,2,8,2020,3737.236
"40209",9,2,8,2020,4047.121
"40210",10,2,8,2020,4302.826
"40211",11,2,8,2020,4531.543
"40212",12,2,8,2020,4744.259
"40213",13,2,8,2020,4878.508
"40214",14,2,8,2020,4943.607
"40215",15,2,8,2020,5016.05
"40216",16,2,8,2020,5064.066
"40217",17,2,8,2020,5066.253
"40218",18,2,8,2020,4930.37
"40219",19,2,8,2020,4732.739
"40220",20,2,8,2020,4568.859
"40221",21,2,8,2020,4511.029
"40222",22,2,8,2020,4210.869
"40223",23,2,8,2020,3880.269
"40224",0,3,8,2020,3645.778
"40225",1,3,8,2020,3504.235
"40226",2,3,8,2020,3429.937
"40227",3,3,8,2020,3397.402
"40228",4,3,8,2020,3405.881
"40229",5,3,8,2020,3495.187
"40230",6,3,8,2020,3700.414
"40231",7,3,8,2020,3869.447
"40232",8,3,8,2020,4111.641
"40233",9,3,8,2020,4352.877
"40234",10,3,8,2020,4589.104
"40235",11,3,8,2020,4822.615
"40236",12,3,8,2020,5004.025
"40237",13,3,8,2020,5053.535
"40238",14,3,8,2020,5029.402
"40239",15,3,8,2020,4988.87
"40240",16,3,8,2020,4964.62
"40241",17,3,8,2020,4946.831
"40242",18,3,8,2020,4876.179
"40243",19,3,8,2020,4719.657
"40244",20,3,8,2020,4618.93
"40245",21,3,8,2020,4508.107
"40246",22,3,8,2020,4258.223
"40247",23,3,8,2020,3960.12
"40248",0,4,8,2020,3710.898
"40249",1,4,8,2020,3556.746
"40250",2,4,8,2020,3446.725
"40251",3,4,8,2020,3376.246
"40252",4,4,8,2020,3373.534
"40253",5,4,8,2020,3462.527
"40254",6,4,8,2020,3655.483
"40255",7,4,8,2020,3839.058
"40256",8,4,8,2020,4081.679
"40257",9,4,8,2020,4319.565
"40258",10,4,8,2020,4569.853
"40259",11,4,8,2020,4805.423
"40260",12,4,8,2020,5045.711
"40261",13,4,8,2020,5270.919
"40262",14,4,8,2020,5377.854
"40263",15,4,8,2020,5444.244
"40264",16,4,8,2020,5513.811
"40265",17,4,8,2020,5484.131
"40266",18,4,8,2020,5365.985
"40267",19,4,8,2020,5142.707
"40268",20,4,8,2020,4959.131
"40269",21,4,8,2020,4818.316
"40270",22,4,8,2020,4467.457
"40271",23,4,8,2020,4113.213
"40272",0,5,8,2020,3828.989
"40273",1,5,8,2020,3619.689
"40274",2,5,8,2020,3499.384
"40275",3,5,8,2020,3415.166
"40276",4,5,8,2020,3402.491
"40277",5,5,8,2020,3484.201
"40278",6,5,8,2020,3646.878
"40279",7,5,8,2020,3826.645
"40280",8,5,8,2020,4042.48
"40281",9,5,8,2020,4297.026
"40282",10,5,8,2020,4588.652
"40283",11,5,8,2020,4912.053
"40284",12,5,8,2020,5200.847
"40285",13,5,8,2020,5424.146
"40286",14,5,8,2020,5546.558
"40287",15,5,8,2020,5636.962
"40288",16,5,8,2020,5686.828
"40289",17,5,8,2020,5658.843
"40290",18,5,8,2020,5531.824
"40291",19,5,8,2020,5277.27
"40292",20,5,8,2020,5073.817
"40293",21,5,8,2020,4891.254
"40294",22,5,8,2020,4537.749
"40295",23,5,8,2020,4183.723
"40296",0,6,8,2020,3880.748
"40297",1,6,8,2020,3669.814
"40298",2,6,8,2020,3547.872
"40299",3,6,8,2020,3485.615
"40300",4,6,8,2020,3471.519
"40301",5,6,8,2020,3552.36
"40302",6,6,8,2020,3679.442
"40303",7,6,8,2020,3871.746
"40304",8,6,8,2020,4047.068
"40305",9,6,8,2020,4206.792
"40306",10,6,8,2020,4492.895
"40307",11,6,8,2020,4843.019
"40308",12,6,8,2020,5201.855
"40309",13,6,8,2020,5421.512
"40310",14,6,8,2020,5530.881
"40311",15,6,8,2020,5539.81
"40312",16,6,8,2020,5493.664
"40313",17,6,8,2020,5419.5
"40314",18,6,8,2020,5282.37
"40315",19,6,8,2020,5093.738
"40316",20,6,8,2020,4944.506
"40317",21,6,8,2020,4769.888
"40318",22,6,8,2020,4435.521
"40319",23,6,8,2020,4098.253
"40320",0,7,8,2020,3834.53
"40321",1,7,8,2020,3628.815
"40322",2,7,8,2020,3525.227
"40323",3,7,8,2020,3438.542
"40324",4,7,8,2020,3417.63
"40325",5,7,8,2020,3518.116
"40326",6,7,8,2020,3685.5
"40327",7,7,8,2020,3861.23
"40328",8,7,8,2020,4068.767
"40329",9,7,8,2020,4311.633
"40330",10,7,8,2020,4621.224
"40331",11,7,8,2020,4952.301
"40332",12,7,8,2020,5167.038
"40333",13,7,8,2020,5395.524
"40334",14,7,8,2020,5567.835
"40335",15,7,8,2020,5614.729
"40336",16,7,8,2020,5663.338
"40337",17,7,8,2020,5616.508
"40338",18,7,8,2020,5477.218
"40339",19,7,8,2020,5223.018
"40340",20,7,8,2020,5026.006
"40341",21,7,8,2020,4848.615
"40342",22,7,8,2020,4529.925
"40343",23,7,8,2020,4166.48
"40344",0,8,8,2020,3858.522
"40345",1,8,8,2020,3628.734
"40346",2,8,8,2020,3476.795
"40347",3,8,8,2020,3413.526
"40348",4,8,8,2020,3391.608
"40349",5,8,8,2020,3378.322
"40350",6,8,8,2020,3426.104
"40351",7,8,8,2020,3504.431
"40352",8,8,8,2020,3723.513
"40353",9,8,8,2020,3994.302
"40354",10,8,8,2020,4278.711
"40355",11,8,8,2020,4604.493
"40356",12,8,8,2020,4908.645
"40357",13,8,8,2020,5143.592
"40358",14,8,8,2020,5317.709
"40359",15,8,8,2020,5416.091
"40360",16,8,8,2020,5535.318
"40361",17,8,8,2020,5604.747
"40362",18,8,8,2020,5475.37
"40363",19,8,8,2020,5194.486
"40364",20,8,8,2020,4955.131
"40365",21,8,8,2020,4747.879
"40366",22,8,8,2020,4403.006
"40367",23,8,8,2020,4071.764
"40368",0,9,8,2020,3753.48
"40369",1,9,8,2020,3520.67
"40370",2,9,8,2020,3383.955
"40371",3,9,8,2020,3276.535
"40372",4,9,8,2020,3225.248
"40373",5,9,8,2020,3216.129
"40374",6,9,8,2020,3218.8
"40375",7,9,8,2020,3278.952
"40376",8,9,8,2020,3510.64
"40377",9,9,8,2020,3827.036
"40378",10,9,8,2020,4196.54
"40379",11,9,8,2020,4561.121
"40380",12,9,8,2020,4885.013
"40381",13,9,8,2020,5113.435
"40382",14,9,8,2020,5299.504
"40383",15,9,8,2020,5477.784
"40384",16,9,8,2020,5612.043
"40385",17,9,8,2020,5696.26
"40386",18,9,8,2020,5587.697
"40387",19,9,8,2020,5367.519
"40388",20,9,8,2020,5142.71
"40389",21,9,8,2020,4916.412
"40390",22,9,8,2020,4536.941
"40391",23,9,8,2020,4176.965
"40392",0,10,8,2020,3889.48
"40393",1,10,8,2020,3713.806
"40394",2,10,8,2020,3519.863
"40395",3,10,8,2020,3413.584
"40396",4,10,8,2020,3415.997
"40397",5,10,8,2020,3498.535
"40398",6,10,8,2020,3659.073
"40399",7,10,8,2020,3952.137
"40400",8,10,8,2020,4188.721
"40401",9,10,8,2020,4503.643
"40402",10,10,8,2020,4890.718
"40403",11,10,8,2020,5292.795
"40404",12,10,8,2020,5661.824
"40405",13,10,8,2020,5927.144
"40406",14,10,8,2020,5994.499
"40407",15,10,8,2020,5972.751
"40408",16,10,8,2020,6050.607
"40409",17,10,8,2020,6086.308
"40410",18,10,8,2020,6030.457
"40411",19,10,8,2020,5789.333
"40412",20,10,8,2020,5549.835
"40413",21,10,8,2020,5290.339
"40414",22,10,8,2020,4828.101
"40415",23,10,8,2020,4438.161
"40416",0,11,8,2020,4116.712
"40417",1,11,8,2020,3837.244
"40418",2,11,8,2020,3698.82
"40419",3,11,8,2020,3597.466
"40420",4,11,8,2020,3588.801
"40421",5,11,8,2020,3686.925
"40422",6,11,8,2020,3849.754
"40423",7,11,8,2020,4053.11
"40424",8,11,8,2020,4303.808
"40425",9,11,8,2020,4624.05
"40426",10,11,8,2020,4963.598
"40427",11,11,8,2020,5288.367
"40428",12,11,8,2020,5563.817
"40429",13,11,8,2020,5807.474
"40430",14,11,8,2020,5973.664
"40431",15,11,8,2020,6026.817
"40432",16,11,8,2020,6062.793
"40433",17,11,8,2020,6036.348
"40434",18,11,8,2020,5930.089
"40435",19,11,8,2020,5719.925
"40436",20,11,8,2020,5527.05
"40437",21,11,8,2020,5283.169
"40438",22,11,8,2020,4923.011
"40439",23,11,8,2020,4605.351
"40440",0,12,8,2020,4316.227
"40441",1,12,8,2020,4033.492
"40442",2,12,8,2020,3912.18
"40443",3,12,8,2020,3847.743
"40444",4,12,8,2020,3827.924
"40445",5,12,8,2020,3938.132
"40446",6,12,8,2020,4075.931
"40447",7,12,8,2020,4228.778
"40448",8,12,8,2020,4484.092
"40449",9,12,8,2020,4815.934
"40450",10,12,8,2020,5186.659
"40451",11,12,8,2020,5544.381
"40452",12,12,8,2020,5775.139
"40453",13,12,8,2020,5911.622
"40454",14,12,8,2020,5946.007
"40455",15,12,8,2020,5953.196
"40456",16,12,8,2020,5876.94
"40457",17,12,8,2020,5699.489
"40458",18,12,8,2020,5473.55
"40459",19,12,8,2020,5283.346
"40460",20,12,8,2020,5210.131
"40461",21,12,8,2020,5000.327
"40462",22,12,8,2020,4703.307
"40463",23,12,8,2020,4362.021
"40464",0,13,8,2020,4098.397
"40465",1,13,8,2020,3881.302
"40466",2,13,8,2020,3766.628
"40467",3,13,8,2020,3684.813
"40468",4,13,8,2020,3654.06
"40469",5,13,8,2020,3764.14
"40470",6,13,8,2020,3934.219
"40471",7,13,8,2020,4122.107
"40472",8,13,8,2020,4321.749
"40473",9,13,8,2020,4558.602
"40474",10,13,8,2020,4816.478
"40475",11,13,8,2020,5112.134
"40476",12,13,8,2020,5417.83
"40477",13,13,8,2020,5645.444
"40478",14,13,8,2020,5821.673
"40479",15,13,8,2020,5881.421
"40480",16,13,8,2020,5843.906
"40481",17,13,8,2020,5765.31
"40482",18,13,8,2020,5566.622
"40483",19,13,8,2020,5372.044
"40484",20,13,8,2020,5258.614
"40485",21,13,8,2020,5048.378
"40486",22,13,8,2020,4728.02
"40487",23,13,8,2020,4408.065
"40488",0,14,8,2020,4148.402
"40489",1,14,8,2020,3924.198
"40490",2,14,8,2020,3804.763
"40491",3,14,8,2020,3707.421
"40492",4,14,8,2020,3662.535
"40493",5,14,8,2020,3756.821
"40494",6,14,8,2020,3948.162
"40495",7,14,8,2020,4130.341
"40496",8,14,8,2020,4394.072
"40497",9,14,8,2020,4619.101
"40498",10,14,8,2020,4872.75
"40499",11,14,8,2020,5123.11
"40500",12,14,8,2020,5354.307
"40501",13,14,8,2020,5539.45
"40502",14,14,8,2020,5605.8
"40503",15,14,8,2020,5556.378
"40504",16,14,8,2020,5453.74
"40505",17,14,8,2020,5263.179
"40506",18,14,8,2020,5031.257
"40507",19,14,8,2020,4835.478
"40508",20,14,8,2020,4763.71
"40509",21,14,8,2020,4603.685
"40510",22,14,8,2020,4295.686
"40511",23,14,8,2020,4020.34
"40512",0,15,8,2020,3808.432
"40513",1,15,8,2020,3647.545
"40514",2,15,8,2020,3533.241
"40515",3,15,8,2020,3472.747
"40516",4,15,8,2020,3437.249
"40517",5,15,8,2020,3424.468
"40518",6,15,8,2020,3494.715
"40519",7,15,8,2020,3561.001
"40520",8,15,8,2020,3737.064
"40521",9,15,8,2020,3947.736
"40522",10,15,8,2020,4105.804
"40523",11,15,8,2020,4188.086
"40524",12,15,8,2020,4247.529
"40525",13,15,8,2020,4209.376
"40526",14,15,8,2020,4125.672
"40527",15,15,8,2020,4058.477
"40528",16,15,8,2020,4061.397
"40529",17,15,8,2020,4074.399
"40530",18,15,8,2020,4033.326
"40531",19,15,8,2020,3949.064
"40532",20,15,8,2020,3941.459
"40533",21,15,8,2020,3818.83
"40534",22,15,8,2020,3627.019
"40535",23,15,8,2020,3443.697
"40536",0,16,8,2020,3276.498
"40537",1,16,8,2020,3146.506
"40538",2,16,8,2020,3058.198
"40539",3,16,8,2020,3012.583
"40540",4,16,8,2020,3008.342
"40541",5,16,8,2020,2991.691
"40542",6,16,8,2020,3042.204
"40543",7,16,8,2020,3095.118
"40544",8,16,8,2020,3283.065
"40545",9,16,8,2020,3479.69
"40546",10,16,8,2020,3643.418
"40547",11,16,8,2020,3812.436
"40548",12,16,8,2020,3991.509
"40549",13,16,8,2020,4153.025
"40550",14,16,8,2020,4305.804
"40551",15,16,8,2020,4482.584
"40552",16,16,8,2020,4597.757
"40553",17,16,8,2020,4684.317
"40554",18,16,8,2020,4667.862
"40555",19,16,8,2020,4536.56
"40556",20,16,8,2020,4430.631
"40557",21,16,8,2020,4277.424
"40558",22,16,8,2020,3999.199
"40559",23,16,8,2020,3746.168
"40560",0,17,8,2020,3515.754
"40561",1,17,8,2020,3359.525
"40562",2,17,8,2020,3248.573
"40563",3,17,8,2020,3199.846
"40564",4,17,8,2020,3258.167
"40565",5,17,8,2020,3372.001
"40566",6,17,8,2020,3588.437
"40567",7,17,8,2020,3806.324
"40568",8,17,8,2020,4025.476
"40569",9,17,8,2020,4236.464
"40570",10,17,8,2020,4494.533
"40571",11,17,8,2020,4790.072
"40572",12,17,8,2020,5077.929
"40573",13,17,8,2020,5265.691
"40574",14,17,8,2020,5400.065
"40575",15,17,8,2020,5504.364
"40576",16,17,8,2020,5563.59
"40577",17,17,8,2020,5536.949
"40578",18,17,8,2020,5409.222
"40579",19,17,8,2020,5146.519
"40580",20,17,8,2020,4925.03
"40581",21,17,8,2020,4688.913
"40582",22,17,8,2020,4323.255
"40583",23,17,8,2020,3946.119
"40584",0,18,8,2020,3671.542
"40585",1,18,8,2020,3492.952
"40586",2,18,8,2020,3360.04
"40587",3,18,8,2020,3274.044
"40588",4,18,8,2020,3259.08
"40589",5,18,8,2020,3350.88
"40590",6,18,8,2020,3539.845
"40591",7,18,8,2020,3689.672
"40592",8,18,8,2020,3914.067
"40593",9,18,8,2020,4121.862
"40594",10,18,8,2020,4387.767
"40595",11,18,8,2020,4686.255
"40596",12,18,8,2020,4971.684
"40597",13,18,8,2020,5232.48
"40598",14,18,8,2020,5433.741
"40599",15,18,8,2020,5473.013
"40600",16,18,8,2020,5473.712
"40601",17,18,8,2020,5399.096
"40602",18,18,8,2020,5244.611
"40603",19,18,8,2020,5031.76
"40604",20,18,8,2020,4890.351
"40605",21,18,8,2020,4676.789
"40606",22,18,8,2020,4349.594
"40607",23,18,8,2020,4014.108
"40608",0,19,8,2020,3780.974
"40609",1,19,8,2020,3573.33
"40610",2,19,8,2020,3452.807
"40611",3,19,8,2020,3399.388
"40612",4,19,8,2020,3395.645
"40613",5,19,8,2020,3485.209
"40614",6,19,8,2020,3690.9
"40615",7,19,8,2020,3824.689
"40616",8,19,8,2020,3998.535
"40617",9,19,8,2020,4210.249
"40618",10,19,8,2020,4408.216
"40619",11,19,8,2020,4634.433
"40620",12,19,8,2020,4868.269
"40621",13,19,8,2020,5073.267
"40622",14,19,8,2020,5217.703
"40623",15,19,8,2020,5295.063
"40624",16,19,8,2020,5375.418
"40625",17,19,8,2020,5299.244
"40626",18,19,8,2020,5161.591
"40627",19,19,8,2020,4910.397
"40628",20,19,8,2020,4763.644
"40629",21,19,8,2020,4554.144
"40630",22,19,8,2020,4230.8
"40631",23,19,8,2020,3913.236
"40632",0,20,8,2020,3628.335
"40633",1,20,8,2020,3441.697
"40634",2,20,8,2020,3319.103
"40635",3,20,8,2020,3258.769
"40636",4,20,8,2020,3247.854
"40637",5,20,8,2020,3370.279
"40638",6,20,8,2020,3563.687
"40639",7,20,8,2020,3725.529
"40640",8,20,8,2020,3927.295
"40641",9,20,8,2020,4126.775
"40642",10,20,8,2020,4336.339
"40643",11,20,8,2020,4574.534
"40644",12,20,8,2020,4859.495
"40645",13,20,8,2020,5094.778
"40646",14,20,8,2020,5237.595
"40647",15,20,8,2020,5350.377
"40648",16,20,8,2020,5394.33
"40649",17,20,8,2020,5379.465
"40650",18,20,8,2020,5258.653
"40651",19,20,8,2020,5012.043
"40652",20,20,8,2020,4909.291
"40653",21,20,8,2020,4686.937
"40654",22,20,8,2020,4365.025
"40655",23,20,8,2020,4054.329
"40656",0,21,8,2020,3786.369
"40657",1,21,8,2020,3591.232
"40658",2,21,8,2020,3497.308
"40659",3,21,8,2020,3417.85
"40660",4,21,8,2020,3422.772
"40661",5,21,8,2020,3531.81
"40662",6,21,8,2020,3739.968
"40663",7,21,8,2020,3892.243
"40664",8,21,8,2020,4074.17
"40665",9,21,8,2020,4185.791
"40666",10,21,8,2020,4349.181
"40667",11,21,8,2020,4451.213
"40668",12,21,8,2020,4541.909
"40669",13,21,8,2020,4648.786
"40670",14,21,8,2020,4742.392
"40671",15,21,8,2020,4788.951
"40672",16,21,8,2020,4831.2
"40673",17,21,8,2020,4855.153
"40674",18,21,8,2020,4757.729
"40675",19,21,8,2020,4600.926
"40676",20,21,8,2020,4576.551
"40677",21,21,8,2020,4426.443
"40678",22,21,8,2020,4177.713
"40679",23,21,8,2020,3908.544
"40680",0,22,8,2020,3649.231
"40681",1,22,8,2020,3479.49
"40682",2,22,8,2020,3362.033
"40683",3,22,8,2020,3299.599
"40684",4,22,8,2020,3283.546
"40685",5,22,8,2020,3302.207
"40686",6,22,8,2020,3374.558
"40687",7,22,8,2020,3451.771
"40688",8,22,8,2020,3632.857
"40689",9,22,8,2020,3851.729
"40690",10,22,8,2020,4090.506
"40691",11,22,8,2020,4359.45
"40692",12,22,8,2020,4646.623
"40693",13,22,8,2020,4875.221
"40694",14,22,8,2020,5015.249
"40695",15,22,8,2020,5132.133
"40696",16,22,8,2020,5279.388
"40697",17,22,8,2020,5255.652
"40698",18,22,8,2020,5054.677
"40699",19,22,8,2020,4799.614
"40700",20,22,8,2020,4607.617
"40701",21,22,8,2020,4378.235
"40702",22,22,8,2020,4121.406
"40703",23,22,8,2020,3849.87
"40704",0,23,8,2020,3584.844
"40705",1,23,8,2020,3375.416
"40706",2,23,8,2020,3264.014
"40707",3,23,8,2020,3193.125
"40708",4,23,8,2020,3165.258
"40709",5,23,8,2020,3174.701
"40710",6,23,8,2020,3209.519
"40711",7,23,8,2020,3266.439
"40712",8,23,8,2020,3512.183
"40713",9,23,8,2020,3789.356
"40714",10,23,8,2020,4104.968
"40715",11,23,8,2020,4446.484
"40716",12,23,8,2020,4745.238
"40717",13,23,8,2020,4980.491
"40718",14,23,8,2020,5103.623
"40719",15,23,8,2020,5207.644
"40720",16,23,8,2020,5291.918
"40721",17,23,8,2020,5272.938
"40722",18,23,8,2020,5147.073
"40723",19,23,8,2020,4943.161
"40724",20,23,8,2020,4873.89
"40725",21,23,8,2020,4669.262
"40726",22,23,8,2020,4356.265
"40727",23,23,8,2020,4072.708
"40728",0,24,8,2020,3842.187
"40729",1,24,8,2020,3650.345
"40730",2,24,8,2020,3545.877
"40731",3,24,8,2020,3458.154
"40732",4,24,8,2020,3439.066
"40733",5,24,8,2020,3533.536
"40734",6,24,8,2020,3785.349
"40735",7,24,8,2020,3973.298
"40736",8,24,8,2020,4193.612
"40737",9,24,8,2020,4441.792
"40738",10,24,8,2020,4723.526
"40739",11,24,8,2020,5074.113
"40740",12,24,8,2020,5539.238
"40741",13,24,8,2020,5882.974
"40742",14,24,8,2020,6076.311
"40743",15,24,8,2020,5891.541
"40744",16,24,8,2020,5964.177
"40745",17,24,8,2020,5967.517
"40746",18,24,8,2020,5825.825
"40747",19,24,8,2020,5540.368
"40748",20,24,8,2020,5334.663
"40749",21,24,8,2020,5061.12
"40750",22,24,8,2020,4695.934
"40751",23,24,8,2020,4328.049
"40752",0,25,8,2020,4003.14
"40753",1,25,8,2020,3801.76
"40754",2,25,8,2020,3672.676
"40755",3,25,8,2020,3556.41
"40756",4,25,8,2020,3539.539
"40757",5,25,8,2020,3609.147
"40758",6,25,8,2020,3808.719
"40759",7,25,8,2020,3995.474
"40760",8,25,8,2020,4245.248
"40761",9,25,8,2020,4523.644
"40762",10,25,8,2020,4892.874
"40763",11,25,8,2020,5273.771
"40764",12,25,8,2020,5606.122
"40765",13,25,8,2020,5879.129
"40766",14,25,8,2020,6024.138
"40767",15,25,8,2020,6070.762
"40768",16,25,8,2020,6096.986
"40769",17,25,8,2020,6067.06
"40770",18,25,8,2020,5894.351
"40771",19,25,8,2020,5530.292
"40772",20,25,8,2020,5339.723
"40773",21,25,8,2020,5000.528
"40774",22,25,8,2020,4632.765
"40775",23,25,8,2020,4279.562
"40776",0,26,8,2020,3957.384
"40777",1,26,8,2020,3731.414
"40778",2,26,8,2020,3581.72
"40779",3,26,8,2020,3508.672
"40780",4,26,8,2020,3483.209
"40781",5,26,8,2020,3585.356
"40782",6,26,8,2020,3794.899
"40783",7,26,8,2020,3930.322
"40784",8,26,8,2020,4149.676
"40785",9,26,8,2020,4406.602
"40786",10,26,8,2020,4731.454
"40787",11,26,8,2020,5062.356
"40788",12,26,8,2020,5412.419
"40789",13,26,8,2020,5713.126
"40790",14,26,8,2020,5907.831
"40791",15,26,8,2020,6056.183
"40792",16,26,8,2020,6082.856
"40793",17,26,8,2020,6069.207
"40794",18,26,8,2020,5895.69
"40795",19,26,8,2020,5640.627
"40796",20,26,8,2020,5496.886
"40797",21,26,8,2020,5182.622
"40798",22,26,8,2020,4804.166
"40799",23,26,8,2020,4437.241
"40800",0,27,8,2020,4126.259
"40801",1,27,8,2020,3862.629
"40802",2,27,8,2020,3734.138
"40803",3,27,8,2020,3610.685
"40804",4,27,8,2020,3621.903
"40805",5,27,8,2020,3717.88
"40806",6,27,8,2020,3933.625
"40807",7,27,8,2020,4088.256
"40808",8,27,8,2020,4319.232
"40809",9,27,8,2020,4600.083
"40810",10,27,8,2020,4957.008
"40811",11,27,8,2020,5325.717
"40812",12,27,8,2020,5604.081
"40813",13,27,8,2020,5866.049
"40814",14,27,8,2020,5878.287
"40815",15,27,8,2020,5758.775
"40816",16,27,8,2020,5799.761
"40817",17,27,8,2020,5691.171
"40818",18,27,8,2020,5585.002
"40819",19,27,8,2020,5414.993
"40820",20,27,8,2020,5357.888
"40821",21,27,8,2020,5093.437
"40822",22,27,8,2020,4772.884
"40823",23,27,8,2020,4460.448
"40824",0,28,8,2020,4188.192
"40825",1,28,8,2020,3987.039
"40826",2,28,8,2020,3835.096
"40827",3,28,8,2020,3768.487
"40828",4,28,8,2020,3766.303
"40829",5,28,8,2020,3854.005
"40830",6,28,8,2020,4084.202
"40831",7,28,8,2020,4231.298
"40832",8,28,8,2020,4439.163
"40833",9,28,8,2020,4698.67
"40834",10,28,8,2020,5037.31
"40835",11,28,8,2020,5343.975
"40836",12,28,8,2020,5563.625
"40837",13,28,8,2020,5749.29
"40838",14,28,8,2020,5898.156
"40839",15,28,8,2020,5951.333
"40840",16,28,8,2020,5936.25
"40841",17,28,8,2020,5810.145
"40842",18,28,8,2020,5635.388
"40843",19,28,8,2020,5399.452
"40844",20,28,8,2020,5258.44
"40845",21,28,8,2020,5022.964
"40846",22,28,8,2020,4734.154
"40847",23,28,8,2020,4494.539
"40848",0,29,8,2020,4225.884
